source,target,weight
M0102,M0082,0.9420729635216435
M0102,M0085,0.9224684680462574
M0102,M0118,0.7448338687832708
M0102,M0099,0.6885250244606087
M0102,M0077,0.6866903851921788
M0102,M0130,0.6747816098479981
M0103,M0097,0.8358515807003362
M0103,M0072,0.8322463073574958
M0103,M0084,0.7907160773858215
M0103,M0114,0.7460641162420547
M0103,M0110,0.6602582123756758
M0103,M0091,0.6043987367973191
M0103,M0124,0.5760815655846605
M0103,M0080,0.5695498757186678
M0104,M0091,0.9977819034106555
M0104,M0107,0.9494700453562662
M0104,M0089,0.8667892808511805
M0104,M0072,0.8480637620208414
M0104,M0095,0.8113142223736569
M0104,M0106,0.8100912154709219
M0104,M0120,0.7586128283297687
M0104,M0084,0.7503919802513085
M0105,M0088,0.971430704709884
M0105,M0087,0.9076098066292734
M0105,M0109,0.6808560866078286
M0105,M0076,0.5738180555425961
M0105,M0078,0.5195250368816702
M0105,M0126,0.4923181733699972
M0105,M0116,0.49065722499814746
M0105,M0071,0.4860200296900155
M0106,M0120,0.9911991470868392
M0106,M0099,0.8134631186928776
M0106,M0107,0.8114643970894206
M0106,M0104,0.8100912154709219
M0106,M0091,0.7754800740563601
M0106,M0089,0.7481856172240491
M0106,M0118,0.6964367908197044
M0106,M0095,0.6909525853336138
M0107,M0089,0.9771610942037139
M0107,M0104,0.9494700453562662
M0107,M0091,0.9479948060210778
M0107,M0095,0.9467439598030787
M0107,M0096,0.8412974052047162
M0107,M0072,0.8351366711958718
M0107,M0092,0.8298335934224302
M0107,M0080,0.8223286318837055
M0108,M0113,0.9241016558283709
M0108,M0126,0.6842723179455263
M0108,M0076,0.5603877399711144
M0108,M0087,0.5592101410310372
M0108,M0088,0.554806592114346
M0108,M0109,0.5347137989231752
M0108,M0105,0.4804160308017355
M0108,M0125,0.44601583674473955
M0109,M0087,0.9091287471468009
M0109,M0105,0.6808560866078286
M0109,M0088,0.602865989046637
M0109,M0108,0.5347137989231752
M0109,M0113,0.3558683715216654
M0109,M0126,0.2560560165433859
M0109,M0076,0.25082553269247565
M0109,M0116,0.13477274067269696
M0110,M0101,0.9676836570726304
M0110,M0074,0.7961973368318012
M0110,M0075,0.7566622663198886
M0110,M0111,0.6973685654884527
M0110,M0103,0.6602582123756758
M0110,M0079,0.6053936199350646
M0110,M0124,0.6018093687409967
M0110,M0119,0.540209715308742
M0111,M0079,0.9828031997523091
M0111,M0119,0.9664554588604294
M0111,M0115,0.949437221730033
M0111,M0075,0.9418572733022539
M0111,M0121,0.936680488835399
M0111,M0124,0.921244920489818
M0111,M0083,0.8729586049412256
M0111,M0123,0.8725550883188229
M0112,M0117,0.9457623613032318
M0112,M0128,0.9076756211478547
M0112,M0083,0.9044119633180958
M0112,M0081,0.8855720507131667
M0112,M0073,0.8647282960886157
M0112,M0076,0.8467213007699821
M0112,M0121,0.8422848782367561
M0112,M0115,0.829107477830689
M0113,M0108,0.9241016558283709
M0113,M0126,0.5587904068944917
M0113,M0125,0.5489036013354495
M0113,M0093,0.4569789466021433
M0113,M0076,0.4079207206771991
M0113,M0123,0.3787567973293384
M0113,M0109,0.3558683715216654
M0113,M0087,0.34516055089057956
M0114,M0084,0.9963199586142222
M0114,M0080,0.9571966021274706
M0114,M0072,0.9519278176149185
M0114,M0096,0.9343460403677328
M0114,M0100,0.9196389608137213
M0114,M0092,0.9135991913727123
M0114,M0124,0.8983526366383556
M0114,M0095,0.8205016957829571
M0115,M0121,0.9991936786794354
M0115,M0119,0.9855344556571065
M0115,M0124,0.9621371823936692
M0115,M0081,0.955113515110127
M0115,M0111,0.949437221730033
M0115,M0079,0.9483959029817489
M0115,M0083,0.9314336430229789
M0115,M0100,0.882442850762116
M0116,M0071,0.9272289447124775
M0116,M0128,0.9153743861337745
M0116,M0117,0.9100714542376591
M0116,M0077,0.9012950444271834
M0116,M0086,0.8819793938052191
M0116,M0076,0.8225840892998877
M0116,M0073,0.7978392848890018
M0116,M0130,0.7811246843127116
M0117,M0128,0.9906990775880309
M0117,M0112,0.9457623613032318
M0117,M0073,0.9306179503272135
M0117,M0116,0.9100714542376591
M0117,M0086,0.8819633791737127
M0117,M0076,0.851684079375809
M0117,M0130,0.8180983361302476
M0117,M0098,0.8124866019686677
M0118,M0098,0.9443117616565478
M0118,M0130,0.9364480797450484
M0118,M0122,0.9033315495959109
M0118,M0095,0.8804612174465795
M0118,M0090,0.8725223455601377
M0118,M0085,0.8634334771980903
M0118,M0089,0.8622886136189821
M0118,M0129,0.8565381409907583
M0119,M0115,0.9855344556571065
M0119,M0079,0.9845963951489042
M0119,M0121,0.9798494892757627
M0119,M0111,0.9664554588604294
M0119,M0083,0.9628177616913228
M0119,M0123,0.9388225192074225
M0119,M0124,0.9150951029263261
M0119,M0081,0.9037523511881909
M0120,M0106,0.9911991470868392
M0120,M0099,0.8492257436469972
M0120,M0104,0.7586128283297687
M0120,M0107,0.7419296274760997
M0120,M0091,0.7207764249858679
M0120,M0089,0.6704466019069438
M0120,M0118,0.6283787515206213
M0120,M0095,0.6108823011787806
M0121,M0115,0.9991936786794354
M0121,M0119,0.9798494892757627
M0121,M0081,0.9659808439244025
M0121,M0124,0.9623193149014609
M0121,M0111,0.936680488835399
M0121,M0079,0.9362843994907071
M0121,M0083,0.9295980616259721
M0121,M0100,0.8957105233345874
M0122,M0090,0.996965178170602
M0122,M0098,0.9836434633278596
M0122,M0073,0.9640092605022382
M0122,M0130,0.9347858680286036
M0122,M0095,0.921493967333629
M0122,M0092,0.9191427618123057
M0122,M0118,0.9033315495959109
M0122,M0096,0.8977816401517403
M0123,M0083,0.9766318423106508
M0123,M0093,0.963946854584967
M0123,M0079,0.9448905568513795
M0123,M0119,0.9388225192074225
M0123,M0115,0.8774378029549719
M0123,M0111,0.8725550883188229
M0123,M0121,0.8686301220173903
M0123,M0075,0.8355602632160484
M0124,M0121,0.9623193149014609
M0124,M0115,0.9621371823936692
M0124,M0100,0.9343814866610206
M0124,M0081,0.9330852103320678
M0124,M0111,0.921244920489818
M0124,M0119,0.9150951029263261
M0124,M0080,0.9070397971084042
M0124,M0114,0.8983526366383556
M0125,M0093,0.9462098414326142
M0125,M0123,0.8343284667464054
M0125,M0075,0.7674770301603472
M0125,M0079,0.7422714606669646
M0125,M0083,0.7156427232045326
M0125,M0074,0.688352889843752
M0125,M0119,0.6705036534442073
M0125,M0111,0.6550004510412676
M0126,M0076,0.9559735090912593
M0126,M0112,0.816686232394037
M0126,M0083,0.7565514549184523
M0126,M0117,0.7459234520951596
M0126,M0123,0.7380559322127103
M0126,M0108,0.6842723179455263
M0126,M0093,0.6762328584832102
M0126,M0128,0.6664315981050748
M0127,M0082,0.9859752588434741
M0127,M0102,0.9761629406245202
M0127,M0129,0.937568762639592
M0127,M0085,0.9211183337204175
M0127,M0077,0.7387164287900494
M0127,M0118,0.6729394622512704
M0127,M0130,0.6511605194283813
M0127,M0086,0.631306317823317
M0128,M0117,0.9906990775880309
M0128,M0073,0.9614231664390372
M0128,M0086,0.9345775201121093
M0128,M0116,0.9153743861337745
M0128,M0112,0.9076756211478547
M0128,M0130,0.8835685585916748
M0128,M0098,0.8735153978666513
M0128,M0122,0.8604773146270039
M0129,M0085,0.9980411439258633
M0129,M0102,0.9439061490833306
M0129,M0127,0.937568762639592
M0129,M0082,0.8715144802568773
M0129,M0077,0.8588444348011479
M0129,M0118,0.8565381409907583
M0129,M0130,0.8498798517140789
M0129,M0086,0.8210868089033145
M0130,M0098,0.9820469703032362
M0130,M0086,0.9797009861806137
M0130,M0118,0.9364480797450484
M0130,M0073,0.9348492990757304
M0130,M0122,0.9347858680286036
M0130,M0090,0.9081873713781994
M0130,M0128,0.8835685585916748
M0130,M0077,0.8762407774803594
M0131,M0149,0.8683460097124504
M0131,M0152,0.8546256703004986
M0131,M0174,0.7326905968626213
M0131,M0164,0.7310521383639046
M0131,M0169,0.7117384559378362
M0131,M0151,0.7012350106002517
M0131,M0150,0.6712609848783023
M0131,M0171,0.5097982209343164
M0132,M0161,0.9993235468674841
M0132,M0142,0.9922075895330801
M0132,M0173,0.9663131521538234
M0132,M0146,0.9517063517273237
M0132,M0180,0.9087516676913352
M0132,M0141,0.9042585555589966
M0132,M0133,0.9002453260861846
M0132,M0145,0.8977899412329492
M0133,M0140,0.9795284614991284
M0133,M0146,0.9690642890319793
M0133,M0173,0.9309626897440711
M0133,M0165,0.9134079577273221
M0133,M0132,0.9002453260861846
M0133,M0176,0.8923808267136889
M0133,M0161,0.8866411553725642
M0133,M0141,0.8832015423553247
M0134,M0172,0.9951330936271744
M0134,M0139,0.9822142429903888
M0134,M0137,0.9431890642089394
M0134,M0167,0.9326404359704009
M0134,M0159,0.8842200210370352
M0134,M0147,0.8620454961558467
M0134,M0180,0.8498987812852983
M0134,M0143,0.8190897322064611
M0135,M0175,0.9509425822314554
M0135,M0157,0.9439909495589833
M0135,M0145,0.9262648119196099
M0135,M0138,0.9189223807734201
M0135,M0156,0.9037608735869489
M0135,M0148,0.9032330781206253
M0135,M0142,0.7577964467039702
M0135,M0160,0.7366910105165155
M0136,M0155,0.8899771409975747
M0136,M0153,0.7734513007552735
M0136,M0154,0.759098581908176
M0136,M0148,0.7179601955247421
M0136,M0177,0.7013686264227614
M0136,M0179,0.6802089544402441
M0136,M0156,0.6747983344089328
M0136,M0138,0.6070278288668347
M0137,M0167,0.9992820345962239
M0137,M0139,0.9793529405275447
M0137,M0134,0.9431890642089394
M0137,M0172,0.9217721893338612
M0137,M0180,0.9023654779256172
M0137,M0159,0.7705880653497825
M0137,M0147,0.7472872174088825
M0137,M0143,0.7432468744880292
M0138,M0156,0.9935309308208445
M0138,M0141,0.9246163277916897
M0138,M0135,0.9189223807734201
M0138,M0145,0.9111990043968229
M0138,M0173,0.8898108471039088
M0138,M0166,0.8777317603026138
M0138,M0142,0.8391392392206861
M0138,M0132,0.8383266315581065
M0139,M0134,0.9822142429903888
M0139,M0137,0.9793529405275447
M0139,M0167,0.9711616581220532
M0139,M0172,0.9612253263743357
M0139,M0180,0.9229499308060529
M0139,M0159,0.8730247277097933
M0139,M0147,0.8528771271156211
M0139,M0142,0.7681552094513125
M0140,M0133,0.9795284614991284
M0140,M0165,0.9668130306583976
M0140,M0178,0.9500599979578137
M0140,M0171,0.9489758197204795
M0140,M0146,0.9124217683038809
M0140,M0176,0.8871697388071992
M0140,M0173,0.8550352386956794
M0140,M0163,0.8409730591491469
M0141,M0173,0.9805550892069337
M0141,M0166,0.9719865023096048
M0141,M0146,0.9656984339148992
M0141,M0176,0.9333200263489106
M0141,M0163,0.9287329071016515
M0141,M0138,0.9246163277916897
M0141,M0156,0.9098980862369724
M0141,M0132,0.9042585555589966
M0142,M0161,0.9958670954090355
M0142,M0132,0.9922075895330801
M0142,M0180,0.943509525305718
M0142,M0173,0.9364392162552604
M0142,M0145,0.9330402577787505
M0142,M0146,0.9099448510825678
M0142,M0141,0.8687875837007485
M0142,M0133,0.8444473967984949
M0143,M0158,0.9072575353371366
M0143,M0172,0.8636355455494844
M0143,M0134,0.8190897322064611
M0143,M0170,0.796689318629369
M0143,M0139,0.7434618478639463
M0143,M0137,0.7432468744880292
M0143,M0167,0.7425139604802359
M0143,M0144,0.569198094273996
M0144,M0170,0.7142944380608665
M0144,M0159,0.6727750063139865
M0144,M0147,0.6652910163020067
M0144,M0172,0.6428239893812515
M0144,M0134,0.6117060362515405
M0144,M0143,0.569198094273996
M0144,M0139,0.5102194650067234
M0144,M0137,0.4110723855520881
M0145,M0175,0.933611623747331
M0145,M0142,0.9330402577787505
M0145,M0135,0.9262648119196099
M0145,M0138,0.9111990043968229
M0145,M0161,0.9058373248865871
M0145,M0132,0.8977899412329492
M0145,M0180,0.8713618380429939
M0145,M0156,0.8650401833184628
M0146,M0173,0.9913881536566829
M0146,M0133,0.9690642890319793
M0146,M0141,0.9656984339148992
M0146,M0132,0.9517063517273237
M0146,M0161,0.9401191573753607
M0146,M0176,0.9186746419258294
M0146,M0140,0.9124217683038809
M0146,M0142,0.9099448510825678
M0147,M0159,0.9987800727497723
M0147,M0134,0.8620454961558467
M0147,M0139,0.8528771271156211
M0147,M0180,0.838402492774717
M0147,M0172,0.8345930279804245
M0147,M0161,0.804675815403682
M0147,M0132,0.8005175809174132
M0147,M0142,0.78862639663687
M0148,M0135,0.9032330781206253
M0148,M0160,0.8967515889034009
M0148,M0157,0.8685637907600102
M0148,M0156,0.8125889317667433
M0148,M0138,0.7895982896130577
M0148,M0175,0.78740916233966
M0148,M0136,0.7179601955247421
M0148,M0168,0.7163781262574301
M0149,M0174,0.9673995501346611
M0149,M0151,0.9058994952473699
M0149,M0164,0.8980046391872897
M0149,M0131,0.8683460097124504
M0149,M0169,0.8340414798762493
M0149,M0150,0.79279195246809
M0149,M0178,0.7218590409672779
M0149,M0171,0.7063512534672857
M0150,M0169,0.9968351862216425
M0150,M0164,0.97076066150579
M0150,M0171,0.9529429346162238
M0150,M0151,0.9448834553925212
M0150,M0178,0.9065412109578328
M0150,M0162,0.8740300174830549
M0150,M0176,0.8280396226686801
M0150,M0140,0.8222123136736903
M0151,M0164,0.9937667593634929
M0151,M0169,0.9612202500901388
M0151,M0150,0.9448834553925212
M0151,M0178,0.9329142167164951
M0151,M0174,0.9296827037438227
M0151,M0171,0.9260086772042959
M0151,M0149,0.9058994952473699
M0151,M0165,0.8447834027031209
M0152,M0131,0.8546256703004986
M0152,M0149,0.5721673781301547
M0152,M0169,0.5439441406758179
M0152,M0150,0.5203263412785457
M0152,M0164,0.5129518290600307
M0152,M0151,0.4621708065912922
M0152,M0174,0.42667337177270404
M0152,M0162,0.4004322903071854
M0153,M0155,0.8669102697834972
M0153,M0179,0.8136883211056622
M0153,M0177,0.7741261346978956
M0153,M0136,0.7734513007552735
M0153,M0162,0.5837395245622321
M0153,M0166,0.5326490905721067
M0153,M0163,0.5237102238020389
M0153,M0176,0.46599564922016745
M0154,M0136,0.759098581908176
M0154,M0148,0.5643941013329751
M0154,M0160,0.546264141790027
M0154,M0168,0.5043250333721295
M0154,M0155,0.47245360868018776
M0154,M0153,0.423540933835701
M0154,M0156,0.33271871906835165
M0154,M0135,0.32212974691055696
M0155,M0177,0.9355501124810672
M0155,M0179,0.9246674046327118
M0155,M0136,0.8899771409975747
M0155,M0153,0.8669102697834972
M0155,M0166,0.7937638419545465
M0155,M0156,0.7771197329525773
M0155,M0163,0.7418456689026094
M0155,M0162,0.7362334526101793
M0156,M0138,0.9935309308208445
M0156,M0141,0.9098980862369724
M0156,M0135,0.9037608735869489
M0156,M0166,0.8849686847664082
M0156,M0145,0.8650401833184628
M0156,M0173,0.8561051329087972
M0156,M0148,0.8125889317667433
M0156,M0146,0.7976394513827948
M0157,M0175,0.9695485750161336
M0157,M0135,0.9439909495589833
M0157,M0148,0.8685637907600102
M0157,M0145,0.8422135216395507
M0157,M0160,0.8223324076301409
M0157,M0138,0.7556176377777769
M0157,M0156,0.7328390191687933
M0157,M0168,0.6549420341580745
M0158,M0143,0.9072575353371366
M0158,M0172,0.68992234306582
M0158,M0167,0.6755049194740386
M0158,M0137,0.664972991400852
M0158,M0134,0.6512687629106705
M0158,M0170,0.6093279705254908
M0158,M0139,0.6086856490538717
M0158,M0180,0.3994758946508434
M0159,M0147,0.9987800727497723
M0159,M0134,0.8842200210370352
M0159,M0139,0.8730247277097933
M0159,M0172,0.8587133014799349
M0159,M0180,0.8464096531882319
M0159,M0161,0.796718398853051
M0159,M0132,0.7911669683091689
M0159,M0142,0.7838434235052895
M0160,M0168,0.9387455751974351
M0160,M0148,0.8967515889034009
M0160,M0157,0.8223324076301409
M0160,M0135,0.7366910105165155
M0160,M0175,0.6850274825657129
M0160,M0156,0.5482900581544008
M0160,M0154,0.546264141790027
M0160,M0138,0.533445875165269
M0161,M0132,0.9993235468674841
M0161,M0142,0.9958670954090355
M0161,M0173,0.9572822184573966
M0161,M0146,0.9401191573753607
M0161,M0180,0.9223443122939152
M0161,M0145,0.9058373248865871
M0161,M0141,0.8917023034074764
M0161,M0133,0.8866411553725642
M0162,M0163,0.9723673346043644
M0162,M0176,0.9592515650566174
M0162,M0177,0.9164299063495694
M0162,M0179,0.9163332452392936
M0162,M0166,0.9151797040091232
M0162,M0150,0.8740300174830549
M0162,M0171,0.8472515659403657
M0162,M0169,0.8379053917554637
M0163,M0176,0.9950594140081844
M0163,M0166,0.9779780721028007
M0163,M0162,0.9723673346043644
M0163,M0141,0.9287329071016515
M0163,M0177,0.9102113056804674
M0163,M0146,0.8908778583482974
M0163,M0179,0.884269574539975
M0163,M0173,0.8740716029973252
M0164,M0151,0.9937667593634929
M0164,M0169,0.9843521623587924
M0164,M0150,0.97076066150579
M0164,M0171,0.9289117888817872
M0164,M0178,0.9171368161199432
M0164,M0174,0.8998294782411508
M0164,M0149,0.8980046391872897
M0164,M0165,0.8155676266767564
M0165,M0178,0.9743731277871094
M0165,M0140,0.9668130306583976
M0165,M0171,0.934160680830377
M0165,M0133,0.9134079577273221
M0165,M0151,0.8447834027031209
M0165,M0164,0.8155676266767564
M0165,M0150,0.802218150021662
M0165,M0146,0.7976492364570119
M0166,M0163,0.9779780721028007
M0166,M0141,0.9719865023096048
M0166,M0176,0.9667197638068065
M0166,M0177,0.9185335650818948
M0166,M0162,0.9151797040091232
M0166,M0173,0.9142592106038449
M0166,M0146,0.9070697897061258
M0166,M0156,0.8849686847664082
M0167,M0137,0.9992820345962239
M0167,M0139,0.9711616581220532
M0167,M0134,0.9326404359704009
M0167,M0172,0.9116601804898192
M0167,M0180,0.8928401835340184
M0167,M0159,0.7492604130431706
M0167,M0143,0.7425139604802359
M0167,M0147,0.7255046810881335
M0168,M0160,0.9387455751974351
M0168,M0148,0.7163781262574301
M0168,M0157,0.6549420341580745
M0168,M0135,0.5304784693195984
M0168,M0175,0.505234342682925
M0168,M0154,0.5043250333721295
M0168,M0136,0.3718036087663554
M0168,M0156,0.3486887556181945
M0169,M0150,0.9968351862216425
M0169,M0164,0.9843521623587924
M0169,M0151,0.9612202500901388
M0169,M0171,0.9399803357520189
M0169,M0178,0.9004368651791425
M0169,M0162,0.8379053917554637
M0169,M0149,0.8340414798762493
M0169,M0174,0.8179859451876378
M0170,M0143,0.796689318629369
M0170,M0144,0.7142944380608665
M0170,M0158,0.6093279705254908
M0170,M0172,0.5973459794608347
M0170,M0134,0.5388564030137212
M0170,M0139,0.4322206991157913
M0170,M0159,0.39769645033883716
M0170,M0137,0.3919232618334533
M0171,M0178,0.9835767751954868
M0171,M0150,0.9529429346162238
M0171,M0140,0.9489758197204795
M0171,M0169,0.9399803357520189
M0171,M0165,0.934160680830377
M0171,M0164,0.9289117888817872
M0171,M0151,0.9260086772042959
M0171,M0133,0.878436687976594
M0172,M0134,0.9951330936271744
M0172,M0139,0.9612253263743357
M0172,M0137,0.9217721893338612
M0172,M0167,0.9116601804898192
M0172,M0143,0.8636355455494844
M0172,M0159,0.8587133014799349
M0172,M0147,0.8345930279804245
M0172,M0180,0.799602658196515
M0173,M0146,0.9913881536566829
M0173,M0141,0.9805550892069337
M0173,M0132,0.9663131521538234
M0173,M0161,0.9572822184573966
M0173,M0142,0.9364392162552604
M0173,M0133,0.9309626897440711
M0173,M0166,0.9142592106038449
M0173,M0176,0.8950582216728306
M0174,M0149,0.9673995501346611
M0174,M0151,0.9296827037438227
M0174,M0164,0.8998294782411508
M0174,M0169,0.8179859451876378
M0174,M0178,0.7964186473722058
M0174,M0150,0.7810201794013877
M0174,M0171,0.7523270250229736
M0174,M0131,0.7326905968626213
M0175,M0157,0.9695485750161336
M0175,M0135,0.9509425822314554
M0175,M0145,0.933611623747331
M0175,M0138,0.8078879583323113
M0175,M0148,0.78740916233966
M0175,M0156,0.7688522454161019
M0175,M0142,0.7675615357810819
M0175,M0180,0.7467709471845748
M0176,M0163,0.9950594140081844
M0176,M0166,0.9667197638068065
M0176,M0162,0.9592515650566174
M0176,M0141,0.9333200263489106
M0176,M0146,0.9186746419258294
M0176,M0173,0.8950582216728306
M0176,M0133,0.8923808267136889
M0176,M0140,0.8871697388071992
M0177,M0179,0.9925846297469607
M0177,M0155,0.9355501124810672
M0177,M0166,0.9185335650818948
M0177,M0162,0.9164299063495694
M0177,M0163,0.9102113056804674
M0177,M0176,0.8674604458112711
M0177,M0141,0.8135013337580358
M0177,M0156,0.7855645696391953
M0178,M0171,0.9835767751954868
M0178,M0165,0.9743731277871094
M0178,M0140,0.9500599979578137
M0178,M0151,0.9329142167164951
M0178,M0164,0.9171368161199432
M0178,M0150,0.9065412109578328
M0178,M0169,0.9004368651791425
M0178,M0133,0.871990848206464
M0179,M0177,0.9925846297469607
M0179,M0155,0.9246674046327118
M0179,M0162,0.9163332452392936
M0179,M0163,0.884269574539975
M0179,M0166,0.8759724425660341
M0179,M0176,0.8383289091458803
M0179,M0153,0.8136883211056622
M0179,M0141,0.7547005012371408
M0180,M0142,0.943509525305718
M0180,M0139,0.9229499308060529
M0180,M0161,0.9223443122939152
M0180,M0132,0.9087516676913352
M0180,M0137,0.9023654779256172
M0180,M0167,0.8928401835340184
M0180,M0145,0.8713618380429939
M0180,M0134,0.8498987812852983
M0181,M0200,0.6749996489144908
M0181,M0216,0.606044104324414
M0181,M0211,0.47854213855520433
M0181,M0182,0.4172705422358441
M0181,M0168,0.34235819110205523
M0181,M0188,0.3299728557286254
M0181,M0195,0.2347837068127016
M0181,M0204,0.21829888559683583
M0182,M0188,0.9502618459469802
M0182,M0204,0.8984251632753666
M0182,M0200,0.86399995538807
M0182,M0211,0.8590964281088619
M0182,M0197,0.8565583136219799
M0182,M0216,0.8560395396933056
M0182,M0184,0.8513179333087505
M0182,M0195,0.8085930375908055
M0183,M0202,0.9672636200139361
M0183,M0215,0.9041995595046542
M0183,M0196,0.8844935472367194
M0183,M0219,0.8751425858420261
M0183,M0212,0.8663117620859608
M0183,M0192,0.8628739609538323
M0183,M0189,0.8305780529639544
M0183,M0205,0.8142874169247376
M0184,M0195,0.9804766328315384
M0184,M0187,0.942251499096237
M0184,M0215,0.924810529498607
M0184,M0219,0.9218228232942961
M0184,M0213,0.8865915963808437
M0184,M0191,0.8790371438758284
M0184,M0182,0.8513179333087505
M0184,M0196,0.8477109175670811
M0185,M0207,0.995796420577927
M0185,M0201,0.9727840258542534
M0185,M0210,0.9181299643062826
M0185,M0208,0.9165167693727215
M0185,M0212,0.9050202483697921
M0185,M0203,0.8575585251093242
M0185,M0214,0.8309994539999487
M0185,M0198,0.7921212730809379
M0186,M0193,0.9137471368677447
M0186,M0203,0.8071047683346055
M0186,M0220,0.805687593426905
M0186,M0190,0.7321337382386802
M0186,M0207,0.5620651113567102
M0186,M0185,0.5348947653880578
M0186,M0094,0.4571204768063359
M0186,M0198,0.4409027729783903
M0187,M0191,0.9868190247512466
M0187,M0213,0.9759031091504873
M0187,M0195,0.9646095962737502
M0187,M0215,0.9494816168674447
M0187,M0184,0.942251499096237
M0187,M0202,0.8674600989578716
M0187,M0209,0.8667757499935465
M0187,M0219,0.8201294950519287
M0188,M0204,0.9617664356530312
M0188,M0182,0.9502618459469802
M0188,M0197,0.9393598461563083
M0188,M0211,0.916016814116472
M0188,M0216,0.8604948904977571
M0188,M0219,0.7905639907298767
M0188,M0196,0.7781659906377845
M0188,M0184,0.7551187167237713
M0189,M0192,0.9914234590384337
M0189,M0206,0.964897120680485
M0189,M0218,0.8951843735481401
M0189,M0210,0.8724726435597315
M0189,M0183,0.8305780529639544
M0189,M0212,0.7969114950992061
M0189,M0217,0.7895502515024638
M0189,M0201,0.7724148210654753
M0190,M0220,0.9574085813609836
M0190,M0193,0.9347977239093563
M0190,M0203,0.831716921274211
M0190,M0186,0.7321337382386802
M0190,M0206,0.6471805422438655
M0190,M0217,0.6212807433582604
M0190,M0210,0.5941540970287802
M0190,M0207,0.5899477748340439
M0191,M0187,0.9868190247512466
M0191,M0213,0.9791677831751723
M0191,M0215,0.923325853669603
M0191,M0195,0.9179704873885753
M0191,M0209,0.9128069066185417
M0191,M0184,0.8790371438758284
M0191,M0202,0.8536766426616612
M0191,M0205,0.7944659405346244
M0192,M0189,0.9914234590384337
M0192,M0206,0.9560855720157069
M0192,M0210,0.9204025625354366
M0192,M0183,0.8628739609538323
M0192,M0212,0.8628219644585472
M0192,M0201,0.8389675368333324
M0192,M0218,0.8346140305386045
M0192,M0202,0.7580389810653263
M0193,M0220,0.9479077034253668
M0193,M0190,0.9347977239093563
M0193,M0186,0.9137471368677447
M0193,M0203,0.872995265979682
M0193,M0207,0.6051940251377232
M0193,M0185,0.5612499267035005
M0193,M0210,0.5341221070262212
M0193,M0206,0.49963034354829794
M0194,M0209,0.43338339522215596
M0194,M0205,0.41616275874327746
M0194,M0191,0.3331358701374556
M0194,M0213,0.2986873563346812
M0194,M0187,0.2582047899734338
M0194,M0202,0.21650991221965035
M0194,M0215,0.21064924478000857
M0194,M0218,0.20395785397643068
M0195,M0184,0.9804766328315384
M0195,M0187,0.9646095962737502
M0195,M0213,0.9476344681669691
M0195,M0191,0.9179704873885753
M0195,M0215,0.8921470039342384
M0195,M0219,0.8364256949010765
M0195,M0182,0.8085930375908055
M0195,M0209,0.8068659117694932
M0196,M0219,0.9852800144518017
M0196,M0197,0.9241124565206068
M0196,M0204,0.9091849190457333
M0196,M0183,0.8844935472367194
M0196,M0215,0.8617093520444185
M0196,M0202,0.8483113388156984
M0196,M0184,0.8477109175670811
M0196,M0212,0.830463292152376
M0197,M0204,0.9956259918798424
M0197,M0188,0.9393598461563083
M0197,M0196,0.9241124565206068
M0197,M0219,0.9064572482651609
M0197,M0182,0.8565583136219799
M0197,M0184,0.7868324401898643
M0197,M0211,0.7541050139602575
M0197,M0199,0.7328332719852447
M0198,M0214,0.9442402288888646
M0198,M0208,0.9006379515624776
M0198,M0199,0.8691087518487114
M0198,M0185,0.7921212730809379
M0198,M0207,0.7491181677364386
M0198,M0201,0.6817947603846037
M0198,M0212,0.6202537079852155
M0198,M0203,0.5918601607976747
M0199,M0214,0.9410240544405712
M0199,M0198,0.8691087518487114
M0199,M0208,0.862056028087961
M0199,M0197,0.7328332719852447
M0199,M0204,0.6890495124193838
M0199,M0185,0.6338623980982585
M0199,M0188,0.6304145337092324
M0199,M0196,0.6067686362794262
M0200,M0182,0.86399995538807
M0200,M0216,0.808319644799642
M0200,M0211,0.7220045682310164
M0200,M0195,0.7151466976262405
M0200,M0188,0.7133687666206856
M0200,M0184,0.6858034099285026
M0200,M0181,0.6749996489144908
M0200,M0204,0.6043905839072921
M0201,M0210,0.9748313337889593
M0201,M0207,0.9741806707433495
M0201,M0185,0.9727840258542534
M0201,M0212,0.9707598148931225
M0201,M0208,0.8781858782460514
M0201,M0192,0.8389675368333324
M0201,M0203,0.7997441603869816
M0201,M0206,0.7800517796957768
M0202,M0215,0.9726512199616653
M0202,M0183,0.9672636200139361
M0202,M0205,0.8847882258852543
M0202,M0219,0.8774731171246049
M0202,M0187,0.8674600989578716
M0202,M0191,0.8536766426616612
M0202,M0196,0.8483113388156984
M0202,M0184,0.8251323297571644
M0203,M0220,0.9524741591919818
M0203,M0207,0.8907078600606535
M0203,M0193,0.872995265979682
M0203,M0185,0.8575585251093242
M0203,M0190,0.831716921274211
M0203,M0210,0.808852906116306
M0203,M0186,0.8071047683346055
M0203,M0201,0.7997441603869816
M0204,M0197,0.9956259918798424
M0204,M0188,0.9617664356530312
M0204,M0196,0.9091849190457333
M0204,M0219,0.905210479899922
M0204,M0182,0.8984251632753666
M0204,M0184,0.8148846135419426
M0204,M0211,0.7876271184007791
M0204,M0195,0.7149675566679309
M0205,M0202,0.8847882258852543
M0205,M0215,0.8173223154083664
M0205,M0183,0.8142874169247376
M0205,M0191,0.7944659405346244
M0205,M0187,0.7453881389350756
